pegRNA_id,total,extracted,recombined
pegRNA_58,375.0,181.0,194.0
pegRNA_59,244.0,78.0,166.0
pegRNA_60,51.0,29.0,22.0
pegRNA_61,270.0,61.0,209.0
pegRNA_62,132.0,47.0,85.0
pegRNA_63,135.0,52.0,83.0
pegRNA_64,178.0,101.0,77.0
pegRNA_65,672.0,436.0,236.0
pegRNA_66,108.0,30.0,78.0
pegRNA_67,486.0,198.0,288.0
pegRNA_68,443.0,162.0,281.0
pegRNA_69,130.0,7.0,123.0
pegRNA_70,114.0,32.0,82.0
pegRNA_71,84.0,57.0,27.0
pegRNA_72,35.0,22.0,13.0
pegRNA_73,145.0,106.0,39.0
pegRNA_74,147.0,100.0,47.0
pegRNA_75,508.0,340.0,168.0
pegRNA_76,492.0,325.0,167.0
pegRNA_77,505.0,232.0,273.0
pegRNA_78,213.0,165.0,48.0
pegRNA_79,684.0,575.0,109.0
pegRNA_80,330.0,266.0,64.0
pegRNA_81,501.0,215.0,286.0
pegRNA_82,699.0,203.0,496.0
pegRNA_83,125.0,81.0,44.0
pegRNA_84,266.0,121.0,145.0
pegRNA_85,415.0,328.0,87.0
pegRNA_86,229.0,103.0,126.0
pegRNA_87,214.0,94.0,120.0
pegRNA_88,521.0,323.0,198.0
pegRNA_89,14.0,1.0,13.0
pegRNA_90,150.0,111.0,39.0
pegRNA_91,916.0,743.0,173.0
pegRNA_92,239.0,81.0,158.0
pegRNA_93,270.0,94.0,176.0
pegRNA_94,131.0,78.0,53.0
pegRNA_95,79.0,1.0,78.0
pegRNA_96,175.0,51.0,124.0
pegRNA_97,101.0,18.0,83.0
pegRNA_98,75.0,10.0,65.0
pegRNA_99,259.0,160.0,99.0
pegRNA_100,106.0,31.0,75.0
pegRNA_101,302.0,219.0,83.0
pegRNA_102,306.0,171.0,135.0
pegRNA_103,365.0,223.0,142.0
pegRNA_104,268.0,140.0,128.0
pegRNA_105,153.0,107.0,46.0
pegRNA_106,111.0,92.0,19.0
pegRNA_107,233.0,154.0,79.0
pegRNA_108,24.0,18.0,6.0
pegRNA_109,272.0,171.0,101.0
pegRNA_110,149.0,119.0,30.0
pegRNA_111,220.0,170.0,50.0
pegRNA_112,333.0,256.0,77.0
pegRNA_113,546.0,419.0,127.0
pegRNA_114,1163.0,721.0,442.0
pegRNA_115,36.0,14.0,22.0
pegRNA_116,219.0,120.0,99.0
pegRNA_117,152.0,119.0,33.0
pegRNA_118,35.0,24.0,11.0
pegRNA_119,134.0,74.0,60.0
pegRNA_120,277.0,217.0,60.0
pegRNA_121,250.0,129.0,121.0
pegRNA_122,1269.0,1021.0,248.0
pegRNA_123,394.0,234.0,160.0
pegRNA_124,1375.0,976.0,399.0
pegRNA_125,845.0,585.0,260.0
pegRNA_126,728.0,542.0,186.0
pegRNA_127,509.0,301.0,208.0
pegRNA_128,283.0,53.0,230.0
pegRNA_129,251.0,146.0,105.0
pegRNA_130,39.0,29.0,10.0
pegRNA_131,701.0,578.0,123.0
pegRNA_132,729.0,465.0,264.0
pegRNA_133,739.0,410.0,329.0
pegRNA_134,580.0,456.0,124.0
pegRNA_135,595.0,362.0,233.0
pegRNA_136,50.0,12.0,38.0
pegRNA_137,31.0,4.0,27.0
pegRNA_138,67.0,19.0,48.0
pegRNA_139,24.0,5.0,19.0
pegRNA_140,34.0,6.0,28.0
pegRNA_141,93.0,41.0,52.0
pegRNA_142,79.0,21.0,58.0
pegRNA_143,280.0,207.0,73.0
pegRNA_144,29.0,17.0,12.0
pegRNA_145,161.0,58.0,103.0
pegRNA_146,1425.0,1124.0,301.0
pegRNA_147,3114.0,2530.0,584.0
pegRNA_148,36.0,21.0,15.0
pegRNA_149,2374.0,1899.0,475.0
pegRNA_150,2930.0,2372.0,558.0
pegRNA_151,29.0,16.0,13.0
pegRNA_152,101.0,7.0,94.0
pegRNA_153,29.0,2.0,27.0
pegRNA_154,169.0,118.0,51.0
pegRNA_155,68.0,16.0,52.0
pegRNA_156,2076.0,1166.0,910.0
pegRNA_157,1674.0,964.0,710.0
pegRNA_158,1613.0,897.0,716.0
pegRNA_159,561.0,307.0,254.0
pegRNA_160,23.0,11.0,12.0
pegRNA_161,251.0,35.0,216.0
pegRNA_162,355.0,66.0,289.0
pegRNA_163,420.0,141.0,279.0
pegRNA_164,151.0,13.0,138.0
pegRNA_165,112.0,4.0,108.0
pegRNA_166,539.0,416.0,123.0
pegRNA_167,330.0,157.0,173.0
pegRNA_168,222.0,158.0,64.0
pegRNA_169,212.0,45.0,167.0
pegRNA_170,231.0,148.0,83.0
pegRNA_171,203.0,151.0,52.0
pegRNA_172,515.0,350.0,165.0
pegRNA_173,194.0,128.0,66.0
pegRNA_174,19.0,11.0,8.0
pegRNA_175,1261.0,633.0,628.0
pegRNA_176,138.0,51.0,87.0
pegRNA_177,298.0,146.0,152.0
pegRNA_178,10.0,2.0,8.0
pegRNA_179,108.0,29.0,79.0
pegRNA_180,71.0,1.0,70.0
pegRNA_181,198.0,126.0,72.0
pegRNA_182,291.0,113.0,178.0
pegRNA_183,255.0,178.0,77.0
pegRNA_184,216.0,163.0,53.0
pegRNA_185,1197.0,596.0,601.0
pegRNA_186,205.0,86.0,119.0
pegRNA_187,288.0,112.0,176.0
pegRNA_188,131.0,14.0,117.0
pegRNA_189,84.0,14.0,70.0
pegRNA_190,189.0,145.0,44.0
pegRNA_191,43.0,30.0,13.0
pegRNA_192,77.0,56.0,21.0
pegRNA_193,136.0,103.0,33.0
pegRNA_194,80.0,50.0,30.0
pegRNA_195,495.0,321.0,174.0
pegRNA_196,82.0,57.0,25.0
pegRNA_197,67.0,7.0,60.0
pegRNA_198,50.0,12.0,38.0
pegRNA_199,135.0,28.0,107.0
pegRNA_200,89.0,12.0,77.0
pegRNA_201,387.0,310.0,77.0
pegRNA_202,210.0,166.0,44.0
pegRNA_203,231.0,114.0,117.0
pegRNA_204,218.0,137.0,81.0
pegRNA_205,378.0,148.0,230.0
pegRNA_206,218.0,82.0,136.0
pegRNA_207,139.0,31.0,108.0
pegRNA_208,172.0,131.0,41.0
pegRNA_209,0.0,0.0,0.0
pegRNA_210,144.0,88.0,56.0
pegRNA_211,260.0,162.0,98.0
pegRNA_212,160.0,106.0,54.0
pegRNA_213,371.0,200.0,171.0
pegRNA_214,1626.0,1192.0,434.0
pegRNA_215,851.0,594.0,257.0
pegRNA_216,328.0,182.0,146.0
pegRNA_217,799.0,374.0,425.0
pegRNA_218,88.0,18.0,70.0
pegRNA_219,456.0,294.0,162.0
pegRNA_220,228.0,104.0,124.0
pegRNA_221,287.0,84.0,203.0
pegRNA_222,177.0,124.0,53.0
pegRNA_223,134.0,51.0,83.0
pegRNA_224,406.0,312.0,94.0
pegRNA_225,316.0,85.0,231.0
pegRNA_226,234.0,180.0,54.0
pegRNA_227,575.0,446.0,129.0
pegRNA_228,517.0,415.0,102.0
pegRNA_229,1365.0,821.0,544.0
pegRNA_230,43.0,8.0,35.0
pegRNA_231,758.0,498.0,260.0
pegRNA_232,61.0,12.0,49.0
pegRNA_233,57.0,36.0,21.0
pegRNA_234,71.0,38.0,33.0
pegRNA_235,181.0,123.0,58.0
pegRNA_236,528.0,253.0,275.0
pegRNA_237,99.0,21.0,78.0
pegRNA_238,355.0,223.0,132.0
pegRNA_239,870.0,570.0,300.0
pegRNA_240,889.0,349.0,540.0
pegRNA_241,165.0,90.0,75.0
pegRNA_242,109.0,67.0,42.0
pegRNA_243,475.0,284.0,191.0
pegRNA_244,547.0,344.0,203.0
pegRNA_245,234.0,49.0,185.0
pegRNA_246,329.0,259.0,70.0
pegRNA_247,735.0,597.0,138.0
pegRNA_248,413.0,284.0,129.0
pegRNA_249,1501.0,1158.0,343.0
pegRNA_250,187.0,132.0,55.0
pegRNA_251,159.0,117.0,42.0
pegRNA_252,209.0,109.0,100.0
pegRNA_253,153.0,99.0,54.0
pegRNA_254,87.0,60.0,27.0
pegRNA_255,5.0,3.0,2.0
pegRNA_256,427.0,151.0,276.0
pegRNA_257,169.0,112.0,57.0
pegRNA_258,181.0,94.0,87.0
pegRNA_259,488.0,367.0,121.0
pegRNA_260,92.0,65.0,27.0
pegRNA_261,796.0,461.0,335.0
pegRNA_262,814.0,619.0,195.0
pegRNA_263,443.0,367.0,76.0
pegRNA_264,251.0,138.0,113.0
pegRNA_265,185.0,94.0,91.0
pegRNA_266,77.0,40.0,37.0
pegRNA_267,89.0,34.0,55.0
pegRNA_268,249.0,120.0,129.0
pegRNA_269,1102.0,493.0,609.0
pegRNA_270,1488.0,686.0,802.0
pegRNA_271,895.0,359.0,536.0
pegRNA_272,1096.0,368.0,728.0
pegRNA_273,866.0,491.0,375.0
pegRNA_274,475.0,288.0,187.0
pegRNA_275,704.0,454.0,250.0
pegRNA_276,330.0,183.0,147.0
pegRNA_277,72.0,34.0,38.0
pegRNA_278,525.0,346.0,179.0
pegRNA_279,59.0,25.0,34.0
pegRNA_280,49.0,23.0,26.0
pegRNA_281,90.0,44.0,46.0
pegRNA_282,41.0,27.0,14.0
pegRNA_283,71.0,55.0,16.0
pegRNA_284,270.0,143.0,127.0
pegRNA_285,142.0,106.0,36.0
pegRNA_286,166.0,129.0,37.0
pegRNA_287,231.0,131.0,100.0
pegRNA_288,290.0,139.0,151.0
pegRNA_289,89.0,48.0,41.0
pegRNA_290,144.0,40.0,104.0
pegRNA_291,238.0,68.0,170.0
pegRNA_292,83.0,20.0,63.0
pegRNA_293,48.0,18.0,30.0
pegRNA_294,113.0,83.0,30.0
pegRNA_295,121.0,96.0,25.0
pegRNA_296,206.0,113.0,93.0
pegRNA_297,259.0,104.0,155.0
pegRNA_298,223.0,108.0,115.0
pegRNA_299,1326.0,1164.0,162.0
pegRNA_300,1634.0,1418.0,216.0
pegRNA_301,1418.0,1231.0,187.0
pegRNA_302,1862.0,1618.0,244.0
pegRNA_303,1702.0,1476.0,226.0
pegRNA_304,2192.0,1892.0,300.0
pegRNA_305,3257.0,2811.0,446.0
pegRNA_306,2547.0,2173.0,374.0
pegRNA_307,2713.0,2327.0,386.0
pegRNA_308,1489.0,1261.0,228.0
pegRNA_309,432.0,352.0,80.0
pegRNA_310,375.0,298.0,77.0
pegRNA_311,463.0,379.0,84.0
pegRNA_312,158.0,127.0,31.0
pegRNA_313,101.0,82.0,19.0
pegRNA_314,236.0,66.0,170.0
pegRNA_315,249.0,62.0,187.0
pegRNA_316,1037.0,802.0,235.0
pegRNA_317,333.0,190.0,143.0
pegRNA_318,253.0,124.0,129.0
pegRNA_319,1965.0,1479.0,486.0
pegRNA_320,167.0,86.0,81.0
pegRNA_321,109.0,69.0,40.0
pegRNA_322,338.0,189.0,149.0
pegRNA_323,404.0,300.0,104.0
pegRNA_324,2122.0,1198.0,924.0
pegRNA_325,27.0,12.0,15.0
pegRNA_326,709.0,420.0,289.0
pegRNA_327,199.0,141.0,58.0
pegRNA_328,512.0,373.0,139.0
pegRNA_329,221.0,113.0,108.0
pegRNA_330,277.0,150.0,127.0
pegRNA_331,177.0,124.0,53.0
pegRNA_332,379.0,161.0,218.0
pegRNA_333,60.0,16.0,44.0
pegRNA_334,136.0,24.0,112.0
pegRNA_335,777.0,365.0,412.0
pegRNA_336,260.0,171.0,89.0
pegRNA_337,409.0,234.0,175.0
pegRNA_338,188.0,102.0,86.0
pegRNA_339,51.0,15.0,36.0
pegRNA_340,241.0,101.0,140.0
pegRNA_341,279.0,197.0,82.0
pegRNA_342,122.0,27.0,95.0
pegRNA_343,117.0,75.0,42.0
pegRNA_344,154.0,114.0,40.0
pegRNA_345,15.0,8.0,7.0
pegRNA_346,139.0,74.0,65.0
pegRNA_347,41.0,25.0,16.0
pegRNA_348,98.0,26.0,72.0
pegRNA_349,135.0,72.0,63.0
pegRNA_350,34.0,26.0,8.0
pegRNA_351,145.0,91.0,54.0
pegRNA_352,219.0,147.0,72.0
pegRNA_353,153.0,102.0,51.0
pegRNA_354,70.0,25.0,45.0
pegRNA_355,289.0,182.0,107.0
pegRNA_356,277.0,161.0,116.0
pegRNA_357,230.0,67.0,163.0
pegRNA_358,281.0,90.0,191.0
pegRNA_359,229.0,76.0,153.0
pegRNA_360,194.0,112.0,82.0
pegRNA_361,116.0,33.0,83.0
pegRNA_362,134.0,41.0,93.0
pegRNA_363,351.0,161.0,190.0
pegRNA_364,320.0,152.0,168.0
pegRNA_365,115.0,26.0,89.0
pegRNA_366,76.0,57.0,19.0
pegRNA_367,15.0,6.0,9.0
pegRNA_368,82.0,39.0,43.0
pegRNA_369,4.0,3.0,1.0
pegRNA_370,22.0,11.0,11.0
pegRNA_371,76.0,9.0,67.0
pegRNA_372,3.0,2.0,1.0
pegRNA_373,48.0,14.0,34.0
pegRNA_374,31.0,19.0,12.0
pegRNA_375,129.0,26.0,103.0
pegRNA_376,337.0,142.0,195.0
pegRNA_377,264.0,152.0,112.0
pegRNA_378,199.0,110.0,89.0
pegRNA_379,564.0,352.0,212.0
pegRNA_380,485.0,303.0,182.0
pegRNA_381,242.0,135.0,107.0
pegRNA_382,12.0,0.0,12.0
pegRNA_383,227.0,77.0,150.0
pegRNA_384,117.0,27.0,90.0
pegRNA_385,166.0,35.0,131.0
pegRNA_386,414.0,181.0,233.0
pegRNA_387,340.0,143.0,197.0
pegRNA_388,111.0,65.0,46.0
pegRNA_389,108.0,26.0,82.0
pegRNA_390,621.0,409.0,212.0
pegRNA_391,248.0,157.0,91.0
pegRNA_392,250.0,12.0,238.0
pegRNA_393,297.0,28.0,269.0
pegRNA_394,257.0,27.0,230.0
pegRNA_395,95.0,22.0,73.0
pegRNA_396,1560.0,1239.0,321.0
pegRNA_397,3136.0,2596.0,540.0
pegRNA_398,77.0,44.0,33.0
pegRNA_399,251.0,95.0,156.0
pegRNA_400,209.0,54.0,155.0
pegRNA_401,344.0,263.0,81.0
pegRNA_402,268.0,188.0,80.0
pegRNA_403,1007.0,648.0,359.0
pegRNA_404,786.0,590.0,196.0
pegRNA_405,391.0,316.0,75.0
pegRNA_406,307.0,171.0,136.0
pegRNA_407,236.0,68.0,168.0
pegRNA_408,271.0,73.0,198.0
pegRNA_409,271.0,176.0,95.0
pegRNA_410,2038.0,1553.0,485.0
pegRNA_411,1301.0,840.0,461.0
pegRNA_412,1747.0,1272.0,475.0
pegRNA_413,2188.0,1714.0,474.0
pegRNA_414,1539.0,1114.0,425.0
pegRNA_415,2630.0,1934.0,696.0
pegRNA_416,3206.0,2507.0,699.0
pegRNA_417,2641.0,2117.0,524.0
pegRNA_418,634.0,2.0,632.0
pegRNA_419,516.0,390.0,126.0
pegRNA_420,1162.0,415.0,747.0
pegRNA_421,210.0,4.0,206.0
pegRNA_422,240.0,9.0,231.0
pegRNA_423,2389.0,2044.0,345.0
pegRNA_424,1275.0,525.0,750.0
pegRNA_425,5436.0,4454.0,982.0
pegRNA_426,5034.0,4020.0,1014.0
pegRNA_427,5321.0,4182.0,1139.0
pegRNA_428,4578.0,3754.0,824.0
pegRNA_429,3078.0,2411.0,667.0
pegRNA_430,2237.0,1865.0,372.0
pegRNA_431,2801.0,2001.0,800.0
pegRNA_432,3195.0,2573.0,622.0
pegRNA_433,123.0,0.0,123.0
pegRNA_434,679.0,484.0,195.0
pegRNA_435,386.0,277.0,109.0
pegRNA_436,2111.0,1680.0,431.0
pegRNA_437,582.0,205.0,377.0
pegRNA_438,615.0,14.0,601.0
pegRNA_439,5.0,0.0,5.0
pegRNA_440,2027.0,1656.0,371.0
pegRNA_441,3374.0,2396.0,978.0
pegRNA_442,3696.0,2855.0,841.0
pegRNA_443,257.0,17.0,240.0
pegRNA_444,1533.0,1289.0,244.0
pegRNA_445,1548.0,1332.0,216.0
pegRNA_446,6986.0,5796.0,1190.0
pegRNA_447,5214.0,4295.0,919.0
pegRNA_448,4856.0,3797.0,1059.0
pegRNA_449,4554.0,3522.0,1032.0
pegRNA_450,1573.0,1279.0,294.0
pegRNA_451,580.0,432.0,148.0
pegRNA_452,569.0,437.0,132.0
pegRNA_453,5419.0,4102.0,1317.0
pegRNA_454,4730.0,3827.0,903.0
pegRNA_455,2436.0,1984.0,452.0
pegRNA_456,1699.0,1314.0,385.0
pegRNA_457,2367.0,1914.0,453.0
pegRNA_458,2915.0,2512.0,403.0
pegRNA_459,2866.0,2151.0,715.0
pegRNA_460,2319.0,1935.0,384.0
pegRNA_461,1502.0,1145.0,357.0
pegRNA_462,2.0,2.0,0.0
pegRNA_463,1054.0,839.0,215.0
pegRNA_464,2010.0,1695.0,315.0
pegRNA_465,1570.0,1248.0,322.0
pegRNA_466,2294.0,1813.0,481.0
pegRNA_467,2199.0,1740.0,459.0
pegRNA_468,1416.0,1169.0,247.0
pegRNA_469,3594.0,2942.0,652.0
pegRNA_470,1300.0,1016.0,284.0
pegRNA_471,1780.0,1469.0,311.0
pegRNA_472,2790.0,2300.0,490.0
pegRNA_473,3340.0,2690.0,650.0
pegRNA_474,1776.0,1259.0,517.0
pegRNA_475,2169.0,1702.0,467.0
pegRNA_476,1350.0,1099.0,251.0
pegRNA_477,2203.0,1747.0,456.0
pegRNA_478,2401.0,1973.0,428.0
pegRNA_479,3023.0,2563.0,460.0
pegRNA_480,2888.0,2493.0,395.0
pegRNA_481,2954.0,2467.0,487.0
pegRNA_482,3311.0,2727.0,584.0
pegRNA_483,3014.0,2580.0,434.0
pegRNA_484,3595.0,2839.0,756.0
pegRNA_485,1022.0,809.0,213.0
pegRNA_486,3187.0,2570.0,617.0
pegRNA_487,3192.0,2718.0,474.0
pegRNA_488,2726.0,2263.0,463.0
pegRNA_489,2731.0,2261.0,470.0
pegRNA_490,4322.0,3659.0,663.0
pegRNA_491,3607.0,3072.0,535.0
pegRNA_492,1689.0,1348.0,341.0
pegRNA_493,1761.0,1480.0,281.0
pegRNA_494,2306.0,1830.0,476.0
pegRNA_495,3646.0,3050.0,596.0
pegRNA_496,1570.0,1301.0,269.0
pegRNA_497,1565.0,1205.0,360.0
pegRNA_498,2564.0,2088.0,476.0
pegRNA_499,2616.0,2134.0,482.0
pegRNA_500,2249.0,1832.0,417.0
