pegRNA_id,total,extracted,recombined
pegRNA_361,75.0,59.0,16.0
pegRNA_362,68.0,24.0,44.0
pegRNA_363,144.0,117.0,27.0
pegRNA_364,172.0,141.0,31.0
pegRNA_365,29.0,25.0,4.0
pegRNA_366,67.0,64.0,3.0
pegRNA_367,5.0,5.0,0.0
pegRNA_368,61.0,59.0,2.0
pegRNA_369,1.0,1.0,0.0
pegRNA_370,7.0,7.0,0.0
pegRNA_371,8.0,8.0,0.0
pegRNA_372,1.0,0.0,1.0
pegRNA_373,40.0,10.0,30.0
pegRNA_374,11.0,10.0,1.0
pegRNA_375,37.0,5.0,32.0
pegRNA_376,228.0,188.0,40.0
pegRNA_377,172.0,115.0,57.0
pegRNA_378,83.0,54.0,29.0
pegRNA_379,361.0,328.0,33.0
pegRNA_380,278.0,258.0,20.0
pegRNA_381,145.0,127.0,18.0
pegRNA_382,0.0,0.0,0.0
pegRNA_383,72.0,55.0,17.0
pegRNA_384,45.0,26.0,19.0
pegRNA_385,91.0,27.0,64.0
pegRNA_386,238.0,145.0,93.0
pegRNA_387,171.0,138.0,33.0
pegRNA_388,50.0,40.0,10.0
pegRNA_389,20.0,16.0,4.0
pegRNA_390,467.0,435.0,32.0
pegRNA_391,219.0,190.0,29.0
pegRNA_392,85.0,36.0,49.0
pegRNA_393,80.0,33.0,47.0
pegRNA_394,98.0,73.0,25.0
pegRNA_395,32.0,26.0,6.0
pegRNA_396,2265.0,2137.0,128.0
pegRNA_397,3816.0,3599.0,217.0
pegRNA_398,53.0,48.0,5.0
pegRNA_399,189.0,153.0,36.0
pegRNA_400,55.0,20.0,35.0
pegRNA_401,232.0,223.0,9.0
pegRNA_402,79.0,69.0,10.0
pegRNA_403,1003.0,889.0,114.0
pegRNA_404,400.0,387.0,13.0
pegRNA_405,209.0,187.0,22.0
pegRNA_406,348.0,315.0,33.0
pegRNA_407,110.0,88.0,22.0
pegRNA_408,189.0,152.0,37.0
pegRNA_409,303.0,286.0,17.0
pegRNA_410,2337.0,2214.0,123.0
pegRNA_411,831.0,716.0,115.0
pegRNA_412,1590.0,1503.0,87.0
pegRNA_413,1746.0,1638.0,108.0
pegRNA_414,1462.0,1376.0,86.0
pegRNA_415,3933.0,3821.0,112.0
pegRNA_416,3374.0,3221.0,153.0
pegRNA_417,3693.0,3567.0,126.0
pegRNA_418,144.0,0.0,144.0
pegRNA_419,3028.0,2928.0,100.0
pegRNA_420,375.0,274.0,101.0
pegRNA_421,60.0,5.0,55.0
pegRNA_422,28.0,1.0,27.0
pegRNA_423,3900.0,3767.0,133.0
pegRNA_424,2962.0,2847.0,115.0
pegRNA_425,8809.0,8571.0,238.0
pegRNA_426,7293.0,7029.0,264.0
pegRNA_427,8553.0,8278.0,275.0
pegRNA_428,5345.0,5209.0,136.0
pegRNA_429,5512.0,5374.0,138.0
pegRNA_430,4227.0,4122.0,105.0
pegRNA_431,2942.0,2797.0,145.0
pegRNA_432,3753.0,3582.0,171.0
pegRNA_433,18.0,1.0,17.0
pegRNA_434,1022.0,998.0,24.0
pegRNA_435,1018.0,985.0,33.0
pegRNA_436,2435.0,2317.0,118.0
pegRNA_437,147.0,113.0,34.0
pegRNA_438,136.0,39.0,97.0
pegRNA_439,24.0,0.0,24.0
pegRNA_440,4733.0,4619.0,114.0
pegRNA_441,4309.0,4168.0,141.0
pegRNA_442,4120.0,4021.0,99.0
pegRNA_443,92.0,10.0,82.0
pegRNA_444,2790.0,2721.0,69.0
pegRNA_445,3060.0,2906.0,154.0
pegRNA_446,8083.0,7796.0,287.0
pegRNA_447,6730.0,6532.0,198.0
pegRNA_448,7423.0,7100.0,323.0
pegRNA_449,6892.0,6630.0,262.0
pegRNA_450,2099.0,1931.0,168.0
pegRNA_451,2752.0,2649.0,103.0
pegRNA_452,845.0,770.0,75.0
pegRNA_453,6504.0,6212.0,292.0
pegRNA_454,5073.0,4892.0,181.0
pegRNA_455,2767.0,2698.0,69.0
pegRNA_456,2696.0,2584.0,112.0
pegRNA_457,2018.0,1885.0,133.0
pegRNA_458,3118.0,3028.0,90.0
pegRNA_459,1546.0,1373.0,173.0
pegRNA_460,2642.0,2545.0,97.0
pegRNA_461,780.0,741.0,39.0
pegRNA_462,2.0,2.0,0.0
pegRNA_463,548.0,524.0,24.0
pegRNA_464,1178.0,1119.0,59.0
pegRNA_465,965.0,930.0,35.0
pegRNA_466,1713.0,1594.0,119.0
pegRNA_467,1429.0,1362.0,67.0
pegRNA_468,675.0,625.0,50.0
pegRNA_469,2209.0,2109.0,100.0
pegRNA_470,1455.0,1436.0,19.0
pegRNA_471,1691.0,1616.0,75.0
pegRNA_472,1973.0,1894.0,79.0
pegRNA_473,1570.0,1511.0,59.0
pegRNA_474,1579.0,1509.0,70.0
pegRNA_475,1346.0,1242.0,104.0
pegRNA_476,694.0,665.0,29.0
pegRNA_477,3112.0,2966.0,146.0
pegRNA_478,1854.0,1722.0,132.0
pegRNA_479,2522.0,2408.0,114.0
pegRNA_480,2429.0,2305.0,124.0
pegRNA_481,2090.0,1949.0,141.0
pegRNA_482,3028.0,2864.0,164.0
pegRNA_483,2411.0,2298.0,113.0
pegRNA_484,1975.0,1877.0,98.0
pegRNA_485,1051.0,1000.0,51.0
pegRNA_486,2009.0,1857.0,152.0
pegRNA_487,1454.0,1405.0,49.0
pegRNA_488,3193.0,3071.0,122.0
pegRNA_489,3022.0,2951.0,71.0
pegRNA_490,3474.0,3312.0,162.0
pegRNA_491,1982.0,1922.0,60.0
pegRNA_492,1353.0,1290.0,63.0
pegRNA_493,2054.0,1964.0,90.0
pegRNA_494,2018.0,1939.0,79.0
pegRNA_495,2913.0,2801.0,112.0
pegRNA_496,1612.0,1508.0,104.0
pegRNA_497,1295.0,1204.0,91.0
pegRNA_498,2812.0,2717.0,95.0
pegRNA_499,2395.0,2307.0,88.0
pegRNA_500,1414.0,1367.0,47.0
